ROW_ID,conversion
0,0.02647626640021878
1,0.03513468156519651
2,0.18956488450286074
3,0.07503624607203724
4,0.10404368976884094
5,0.010157730266672792
6,0.08451173226299794
7,0.05521628277202328
8,0.040844843044607435
9,0.06697227810708095
10,0.07792779556538165
11,0.1792247463623378
12,0.11596428641234195
13,0.038725792103432743
14,0.11446581450360828
15,0.1460723309996426
16,0.22396280183739045
17,0.020417019515906836
18,0.06655555106892182
19,0.16551518882210298
20,0.05215422959597476
21,0.1230313559494858
22,0.14762804991250011
23,0.06021728169473179
24,0.03317621250787305
25,0.0005939700578845102
26,0.05286083575081909
27,0.006524958932892626
28,0.09300938273803569
29,0.12430102677074895
30,0.0802182283839886
31,0.07406101437495559
32,0.017180963346209208
33,0.029208420588254777
34,0.018061301444854752
35,0.03564737267106541
36,0.02906013011249891
37,0.04497024865263783
38,0.14212378565122066
39,0.14859458237159065
40,0.05255531453924688
41,0.06171732325226031
42,0.043373980202530624
43,0.01046148950357193
44,0.10018108078939865
45,0.06526766692411243
46,0.0707296310024591
47,0.019540339315044345
48,0.03334038950705618
49,0.25606882726655156
50,0.1566359082660371
51,0.07589742029895685
52,0.28699631726362446
53,0.04660125536793016
54,0.14247999510393602
55,0.10115093982891478
56,0.10679394331998035
57,0.0477034967798827
58,0.1221682375012542
59,0.11522272974024027
60,0.05103066928299055
61,0.021942018109004494
62,0.030567671365529493
63,0.07372322853607992
64,0.030705813337936483
65,0.025090625099758065
66,0.05429063175158089
67,0.014666396738733205
68,0.1940661465771081
69,0.08365001474123948
70,0.03076330617383432
71,0.03795424977385697
72,0.09230337745362381
73,0.04536142849304648
74,0.6932390749130715
75,0.5997196052774173
76,0.06901393065524085
77,0.24840166020193846
78,0.0184708107803211
79,0.08342455429334371
80,0.060309450255887964
81,0.06269391885281766
82,0.09173262302951907
83,0.034505061012016426
84,0.017996822171008255
85,0.034558448835127376
86,0.0760486441746132
87,0.01071157006065522
88,0.1251500072701426
89,0.0010555901774696567
90,0.06842896462053426
91,0.1750688762151809
92,0.11673339245350661
93,0.09761554696607308
94,0.03752226890446957
95,0.017790732628242996
96,0.033427747145091447
97,0.12558715437027695
98,0.014857741689828697
99,0.07492521591370284
100,0.12338959438182569
101,0.10536109103231465
102,0.10805813158927498
103,0.06862593215362309
104,0.09664029079844307
105,0.04897027393031285
106,0.02082786524677448
107,0.08195015735144678
108,0.0781574277810329
109,0.16268950213580716
110,0.00951595516880645
111,0.09032224627526216
112,0.09588491342518778
113,0.07234264048703565
114,0.003859168970240504
115,0.1237803306465709
116,0.04633376687240482
117,0.02839403164525352
118,0.14172222839229978
119,0.0885275241731352
120,0.22316991688079843
121,0.0005085541226637115
122,0.05075725924994586
123,0.08861454913777565
124,0.051045103946200605
125,0.025685621249935092
126,0.0008974581706041105
127,0.043373470044727025
128,0.032473573479373914
129,0.0267172269766863
130,0.0510641036227974
131,0.044466577771134455
132,0.06966247098539943
133,0.20583153290638573
134,0.025169432179691156
135,0.058201121652086414
136,0.01780924233017537
137,0.10311222765560137
138,0.10041268942098117
139,0.04313323770813566
140,0.04880915293179211
141,0.08966606354816216
142,0.2396488614891969
143,0.09687942035987429
144,0.14529831010678376
145,0.03126598008318239
146,0.042314819319166815
147,0.06234935711747712
148,0.04455811410733325
149,0.10997648503318565
150,0.05756177141110828
151,0.11247384593367023
152,0.06701701118548323
153,0.0827249065586291
154,0.016836910362158758
155,0.0379169120168328
156,0.021914579532123425
157,0.09328829611313565
158,0.03702599827938541
159,0.05469353774005553
160,0.019970376947473497
161,0.012807631164556134
162,0.024548847355103803
163,0.03200192306329772
164,0.17804142445416704
165,0.06928010848192309
166,0.2548586574458973
167,0.21779559809768761
168,0.011139037235497804
169,0.05807197896409928
170,0.15469817006973727
171,0.07911888469165593
172,0.003113506655573657
173,0.06540313685991606
174,0.06193219373013244
175,0.058060941934301565
176,0.026003363993807163
177,0.12285057853791796
178,0.020867019957061847
179,0.14326717204795114
180,0.05356762316754186
181,0.09508241987900472
182,0.01961112839369056
183,0.07362801711938868
184,0.3922727312522316
185,0.03996853610572491
186,0.4332164693867432
187,0.009712388024571954
188,0.08615051827608103
189,0.07120010832390529
190,0.07927821631719975
191,0.030279336048482874
192,0.07568588094781827
193,0.04129456923174912
194,0.20549603745130868
195,0.0784863782501275
196,0.03451431974418537
197,0.05275883528017497
198,0.07823381074566331
199,0.013558923109946667
200,0.026145315725559615
201,0.051389629879488745
202,0.05940089919797238
203,0.021515784653471755
204,0.08389625741552109
205,0.02994794494137823
206,0.6351117203682793
207,0.05978575918414667
208,0.07372867092222352
209,0.0257306851519983
210,0.05229035565586268
211,0.07392500757788557
212,0.04629621980185139
213,0.12083917679185799
214,0.0036284949517035705
215,0.027141973417916007
216,0.06892590189452076
217,0.03452165479929577
218,0.20218984812775112
219,0.11110487757927488
220,0.15566867850001984
221,0.041362471498759955
222,0.1256942779300905
223,0.17617935148546668
224,0.18944513572726976
225,0.16707480161680482
226,0.0319954678321218
227,0.07556699045309916
228,0.009570501460865166
229,0.061612665287017386
230,0.08153274516352302
231,0.048502777470783964
232,0.08517957522383152
233,0.08601289193853594
234,0.06529598191516875
235,0.041260386177506915
236,0.05930833842916023
237,0.012507540563145797
238,0.10175867640401626
239,0.08856459031704732
240,0.02922929871914429
241,0.06164473933228755
242,0.12679755849921706
243,0.19189750421300572
244,0.028522659051435893
245,0.05419406607760628
246,0.08813047980810536
247,0.1252619621868363
248,0.046569125713933054
249,0.1750038895988992
250,0.12422953595936008
251,0.019362771051422915
252,0.18980783049538563
253,0.10008529342830344
254,0.12391741415491123
255,0.0802190318973823
256,0.03522066515342106
257,0.09719147542990425
258,0.02177132837370331
259,0.0685592596907387
260,0.17097833762538717
261,0.10224217025405352
262,0.06769283133127776
263,0.008263279528782723
264,0.07231876751139237
265,0.0776721038814865
266,0.029882317890037122
267,0.0440194937816556
268,0.09153131008375133
269,0.1363942229668064
270,0.04914940195817035
271,0.07810490128724226
272,0.18787824253374807
273,0.08541942334513646
274,0.4757107808585232
275,0.06546609649658883
276,0.0736395670642835
277,0.04382949072818146
278,0.07467826213732173
279,0.17242503553303407
280,0.0818291194232066
281,0.11546432461379776
282,0.0891444280098668
283,0.041434241321498845
